w_zip,h_zip,total,initialFeat,true_label
11427,11365,47,4.0,4
11427,11366,13,4.0,4
11427,11367,41,4.0,4
11427,11368,53,4.0,4
11427,11369,25,4.0,4
11427,11370,15,4.0,4
11427,11371,1,4.0,4
11427,11372,18,4.0,4
11427,11373,50,4.0,4
11427,11374,31,4.0,4
11427,11375,53,4.0,4
11427,11377,38,4.0,4
11427,11378,28,4.0,4
11427,11379,31,4.0,4
11427,11385,55,4.0,4
11427,11411,41,4.0,4
11427,11412,76,4.0,4
11427,11413,60,4.0,4
11427,11414,16,4.0,4
11427,11415,29,4.0,4
11427,11416,28,4.0,4
11427,11417,22,4.0,4
11427,11418,38,4.0,4
11427,11419,62,4.0,4
11427,11420,55,4.0,4
11427,11421,32,4.0,4
11427,11422,42,4.0,4
11427,11423,86,4.0,4
11427,11426,79,4.0,4
11427,11427,154,4.0,4
11427,11428,71,4.0,4
11427,11429,46,4.0,4
11427,11430,4,4.0,4
11427,11432,94,4.0,4
11427,11433,51,4.0,4
11427,11434,72,4.0,4
11427,11435,48,4.0,4
11427,11436,26,4.0,4
11427,11691,25,4.0,4
11427,11692,13,4.0,4
11427,11693,8,4.0,4
11427,11694,18,4.0,4
11427,11697,4,4.0,4
11374,10001,13,4.0,4
11374,10002,61,4.0,4
11374,10003,24,4.0,4
11374,10005,1,4.0,4
11374,10006,1,4.0,4
11374,10007,1,4.0,4
11374,10009,30,4.0,4
11374,10010,9,4.0,4
11374,10011,14,4.0,4
11374,10012,13,4.0,4
11374,10013,16,4.0,4
11374,10014,8,4.0,4
11374,10016,18,4.0,4
11374,10017,3,4.0,4
11374,10018,2,4.0,4
11374,10019,9,4.0,4
11374,10021,7,4.0,4
11374,10022,6,4.0,4
11374,10023,16,4.0,4
11374,10024,18,4.0,4
11374,10025,25,4.0,4
11374,10026,21,4.0,4
11374,10027,32,4.0,4
11374,10028,12,4.0,4
11374,10029,57,4.0,4
11374,10030,12,4.0,4
11374,10031,30,4.0,4
11374,10032,34,4.0,4
11374,10033,30,4.0,4
11374,10034,25,4.0,4
11374,10035,24,4.0,4
11374,10036,3,4.0,4
11374,10037,8,4.0,4
11374,10038,13,4.0,4
11374,10039,7,4.0,4
11374,10040,25,4.0,4
11374,10044,3,4.0,4
11374,10065,16,4.0,4
11374,10069,2,4.0,4
11374,10075,4,4.0,4
11374,10128,25,4.0,4
11374,10162,1,4.0,4
11374,10280,4,4.0,4
11374,10282,5,4.0,4
11374,10301,27,4.0,4
11374,10302,9,4.0,4
11374,10303,16,4.0,4
11374,10304,19,4.0,4
11374,10305,31,4.0,4
11374,10306,31,4.0,4
11374,10307,8,4.0,4
11374,10308,11,4.0,4
11374,10309,15,4.0,4
11374,10310,8,4.0,4
11374,10312,26,4.0,4
11374,10314,56,4.0,4
11374,10451,41,4.0,4
11374,10452,82,4.0,4
11374,10453,81,4.0,4
11374,10454,45,4.0,4
11374,10455,42,4.0,4
11374,10456,81,4.0,4
11374,10457,75,4.0,4
11374,10458,78,4.0,4
11374,10459,52,4.0,4
11374,10460,45,4.0,4
11374,10461,55,4.0,4
11374,10462,87,4.0,4
11374,10463,48,4.0,4
11374,10464,1,4.0,4
11374,10465,29,4.0,4
11374,10466,44,4.0,4
11374,10467,84,4.0,4
11374,10468,56,4.0,4
11374,10469,55,4.0,4
11374,10470,8,4.0,4
11374,10471,12,4.0,4
11374,10472,101,4.0,4
11374,10473,58,4.0,4
11374,10474,19,4.0,4
11374,10475,17,4.0,4
11374,11001,6,4.0,4
11374,11004,12,4.0,4
11374,11005,4,4.0,4
11374,11040,3,4.0,4
11374,11101,36,4.0,4
11374,11102,46,4.0,4
11374,11103,49,4.0,4
11374,11104,35,4.0,4
11374,11105,53,4.0,4
11374,11106,60,4.0,4
11374,11109,3,4.0,4
11374,11201,28,4.0,4
11374,11203,60,4.0,4
11374,11204,80,4.0,4
11374,11205,24,4.0,4
11374,11206,74,4.0,4
11374,11207,127,4.0,4
11374,11208,165,4.0,4
11374,11209,42,4.0,4
11374,11210,66,4.0,4
11374,11211,64,4.0,4
11374,11212,83,4.0,4
11374,11213,44,4.0,4
11374,11214,158,4.0,4
11374,11215,21,4.0,4
11374,11216,35,4.0,4
11374,11217,11,4.0,4
11374,11218,62,4.0,4
11374,11219,85,4.0,4
11374,11220,60,4.0,4
11374,11221,70,4.0,4
11374,11222,40,4.0,4
11374,11223,148,4.0,4
11374,11224,110,4.0,4
11374,11225,40,4.0,4
11374,11226,81,4.0,4
11374,11228,30,4.0,4
11374,11229,134,4.0,4
11374,11230,98,4.0,4
11374,11231,4,4.0,4
11374,11232,20,4.0,4
11374,11233,58,4.0,4
11374,11234,89,4.0,4
11374,11235,195,4.0,4
11374,11236,74,4.0,4
11374,11237,45,4.0,4
11374,11238,30,4.0,4
11374,11239,21,4.0,4
11374,11354,101,4.0,4
11374,11355,152,4.0,4
11374,11356,41,4.0,4
11374,11357,48,4.0,4
11374,11358,75,4.0,4
11374,11359,2,4.0,4
11374,11360,24,4.0,4
11374,11361,47,4.0,4
11374,11362,18,4.0,4
11374,11363,10,4.0,4
11374,11364,91,4.0,4
11374,11365,79,4.0,4
11374,11366,55,4.0,4
11374,11367,131,4.0,4
11374,11368,323,4.0,4
11374,11369,94,4.0,4
11374,11370,66,4.0,4
11374,11371,1,4.0,4
11374,11372,156,4.0,4
11374,11373,317,4.0,4
11374,11374,802,4.0,4
11374,11375,561,4.0,4
11374,11377,215,4.0,4
11374,11378,95,4.0,4
11374,11379,196,4.0,4
11374,11385,251,4.0,4
11374,11411,25,4.0,4
11374,11412,83,4.0,4
11374,11413,98,4.0,4
11374,11414,40,4.0,4
11374,11415,79,4.0,4
11374,11416,83,4.0,4
11374,11417,70,4.0,4
11374,11418,120,4.0,4
11374,11419,116,4.0,4
11374,11420,109,4.0,4
11374,11421,132,4.0,4
11374,11422,40,4.0,4
11374,11423,92,4.0,4
11374,11426,37,4.0,4
11374,11427,51,4.0,4
11374,11428,57,4.0,4
11374,11429,48,4.0,4
11374,11430,2,4.0,4
11374,11432,229,4.0,4
11374,11433,79,4.0,4
11374,11434,109,4.0,4
11374,11435,188,4.0,4
11374,11436,46,4.0,4
11374,11691,60,4.0,4
11374,11692,17,4.0,4
11374,11693,23,4.0,4
11374,11694,20,4.0,4
11374,11697,5,4.0,4
11366,10001,1,4.0,4
11366,10002,10,4.0,4
11366,10003,1,4.0,4
11366,10009,5,4.0,4
11366,10011,2,4.0,4
11366,10013,3,4.0,4
11366,10014,3,4.0,4
11366,10016,1,4.0,4
11366,10019,1,4.0,4
11366,10021,1,4.0,4
11366,10022,1,4.0,4
11366,10023,6,4.0,4
11366,10024,4,4.0,4
11366,10025,3,4.0,4
11366,10026,5,4.0,4
11366,10027,13,4.0,4
11366,10028,3,4.0,4
11366,10029,7,4.0,4
11366,10030,6,4.0,4
11366,10031,8,4.0,4
11366,10032,3,4.0,4
11366,10033,8,4.0,4
11366,10034,2,4.0,4
11366,10035,2,4.0,4
11366,10036,6,4.0,4
11366,10037,4,4.0,4
11366,10038,1,4.0,4
11366,10039,7,4.0,4
11366,10040,6,4.0,4
11366,10065,1,4.0,4
11366,10128,3,4.0,4
11366,10280,1,4.0,4
11366,10301,4,4.0,4
11366,10302,5,4.0,4
11366,10303,4,4.0,4
11366,10304,6,4.0,4
11366,10305,5,4.0,4
11366,10306,5,4.0,4
11366,10307,1,4.0,4
11366,10308,6,4.0,4
11366,10309,5,4.0,4
11366,10310,4,4.0,4
11366,10312,14,4.0,4
11366,10314,8,4.0,4
11366,10451,5,4.0,4
11366,10452,7,4.0,4
11366,10453,10,4.0,4
11366,10454,4,4.0,4
11366,10455,2,4.0,4
11366,10456,5,4.0,4
11366,10457,3,4.0,4
11366,10458,9,4.0,4
11366,10459,6,4.0,4
11366,10460,9,4.0,4
11366,10461,6,4.0,4
11366,10462,3,4.0,4
11366,10463,6,4.0,4
11366,10464,3,4.0,4
11366,10465,13,4.0,4
11366,10466,10,4.0,4
11366,10467,11,4.0,4
11366,10468,12,4.0,4
11366,10469,5,4.0,4
11366,10472,14,4.0,4
11366,10473,10,4.0,4
11366,10474,3,4.0,4
11366,10475,10,4.0,4
11366,11001,2,4.0,4
11366,11003,1,4.0,4
11366,11004,7,4.0,4
11366,11101,7,4.0,4
11366,11102,9,4.0,4
11366,11103,5,4.0,4
11366,11104,4,4.0,4
11366,11105,15,4.0,4
11366,11106,6,4.0,4
11366,11109,1,4.0,4
11366,11201,9,4.0,4
11366,11203,29,4.0,4
11366,11204,13,4.0,4
11366,11205,8,4.0,4
11366,11206,21,4.0,4
11366,11207,39,4.0,4
11366,11208,47,4.0,4
11366,11209,9,4.0,4
11366,11210,22,4.0,4
11366,11211,17,4.0,4
11366,11212,31,4.0,4
11366,11213,22,4.0,4
11366,11214,23,4.0,4
11366,11215,20,4.0,4
11366,11216,17,4.0,4
11366,11217,3,4.0,4
11366,11218,14,4.0,4
11366,11219,17,4.0,4
11366,11220,33,4.0,4
11366,11221,29,4.0,4
11366,11222,3,4.0,4
11366,11223,11,4.0,4
11366,11224,5,4.0,4
11366,11225,25,4.0,4
11366,11226,60,4.0,4
11366,11228,11,4.0,4
11366,11229,10,4.0,4
11366,11230,30,4.0,4
11366,11231,15,4.0,4
11366,11232,9,4.0,4
11366,11233,27,4.0,4
11366,11234,20,4.0,4
11366,11235,17,4.0,4
11366,11236,39,4.0,4
11366,11237,11,4.0,4
11366,11238,18,4.0,4
11366,11239,11,4.0,4
11366,11354,31,4.0,4
11366,11355,74,4.0,4
11366,11356,27,4.0,4
11366,11357,24,4.0,4
11366,11358,41,4.0,4
11366,11360,14,4.0,4
11366,11361,28,4.0,4
11366,11362,10,4.0,4
11366,11363,6,4.0,4
11366,11364,55,4.0,4
11366,11365,105,4.0,4
11366,11366,149,4.0,4
11366,11367,98,4.0,4
11366,11368,36,4.0,4
11366,11369,18,4.0,4
11366,11370,14,4.0,4
11366,11371,1,4.0,4
11366,11372,21,4.0,4
11366,11373,29,4.0,4
11366,11374,31,4.0,4
11366,11375,37,4.0,4
11366,11377,33,4.0,4
11366,11378,14,4.0,4
11366,11379,25,4.0,4
11366,11385,49,4.0,4
11366,11411,16,4.0,4
11366,11412,42,4.0,4
11366,11413,32,4.0,4
11366,11414,10,4.0,4
11366,11415,24,4.0,4
11366,11416,19,4.0,4
11366,11417,25,4.0,4
11366,11418,30,4.0,4
11366,11419,36,4.0,4
11366,11420,36,4.0,4
11366,11421,26,4.0,4
11366,11422,25,4.0,4
11366,11423,43,4.0,4
11366,11426,19,4.0,4
11366,11427,23,4.0,4
11366,11428,20,4.0,4
11366,11429,17,4.0,4
11366,11432,90,4.0,4
11366,11433,34,4.0,4
11366,11434,60,4.0,4
11366,11435,40,4.0,4
11366,11436,5,4.0,4
11366,11691,14,4.0,4
11366,11692,4,4.0,4
11366,11693,3,4.0,4
11366,11694,5,4.0,4
11366,11697,1,4.0,4
11423,10002,6,4.0,4
11423,10003,5,4.0,4
11423,10007,3,4.0,4
11423,10009,4,4.0,4
11423,10010,1,4.0,4
11423,10011,2,4.0,4
11423,10013,1,4.0,4
11423,10014,1,4.0,4
11423,10016,3,4.0,4
11423,10017,1,4.0,4
11423,10019,3,4.0,4
11423,10021,1,4.0,4
11423,10024,3,4.0,4
11423,10025,1,4.0,4
11423,10026,5,4.0,4
11423,10027,3,4.0,4
11423,10028,2,4.0,4
11423,10029,7,4.0,4
11423,10030,3,4.0,4
11423,10031,5,4.0,4
11423,10032,1,4.0,4
11423,10033,3,4.0,4
11423,10034,4,4.0,4
11423,10035,4,4.0,4
11423,10036,3,4.0,4
11423,10037,2,4.0,4
11423,10038,1,4.0,4
11423,10039,4,4.0,4
11423,10040,3,4.0,4
11423,10075,1,4.0,4
11423,10128,2,4.0,4
11423,10162,1,4.0,4
11423,10280,1,4.0,4
11423,10301,8,4.0,4
11423,10302,2,4.0,4
11423,10303,3,4.0,4
11423,10304,6,4.0,4
11423,10305,5,4.0,4
11423,10306,5,4.0,4
11423,10307,1,4.0,4
11423,10308,2,4.0,4
11423,10309,5,4.0,4
11423,10310,1,4.0,4
11423,10312,5,4.0,4
11423,10314,10,4.0,4
11423,10451,3,4.0,4
11423,10452,6,4.0,4
11423,10453,14,4.0,4
11423,10454,7,4.0,4
11423,10455,6,4.0,4
11423,10456,9,4.0,4
11423,10457,8,4.0,4
11423,10458,6,4.0,4
11423,10459,4,4.0,4
11423,10460,9,4.0,4
11423,10461,10,4.0,4
11423,10462,8,4.0,4
11423,10463,5,4.0,4
11423,10464,1,4.0,4
11423,10465,11,4.0,4
11423,10466,6,4.0,4
11423,10467,13,4.0,4
11423,10468,6,4.0,4
11423,10469,10,4.0,4
11423,10470,1,4.0,4
11423,10471,5,4.0,4
11423,10472,13,4.0,4
11423,10473,5,4.0,4
11423,10474,1,4.0,4
11423,10475,4,4.0,4
11423,11001,7,4.0,4
11423,11004,11,4.0,4
11423,11005,1,4.0,4
11423,11040,3,4.0,4
11423,11101,9,4.0,4
11423,11102,8,4.0,4
11423,11103,8,4.0,4
11423,11104,7,4.0,4
11423,11105,4,4.0,4
11423,11106,5,4.0,4
11423,11201,3,4.0,4
11423,11203,19,4.0,4
11423,11204,8,4.0,4
11423,11205,5,4.0,4
11423,11206,17,4.0,4
11423,11207,35,4.0,4
11423,11208,56,4.0,4
11423,11209,6,4.0,4
11423,11210,8,4.0,4
11423,11211,5,4.0,4
11423,11212,20,4.0,4
11423,11213,15,4.0,4
11423,11214,6,4.0,4
11423,11215,6,4.0,4
11423,11216,7,4.0,4
11423,11217,2,4.0,4
11423,11218,8,4.0,4
11423,11219,4,4.0,4
11423,11220,5,4.0,4
11423,11221,10,4.0,4
11423,11222,2,4.0,4
11423,11223,12,4.0,4
11423,11224,4,4.0,4
11423,11225,15,4.0,4
11423,11226,20,4.0,4
11423,11228,2,4.0,4
11423,11229,10,4.0,4
11423,11230,9,4.0,4
11423,11231,2,4.0,4
11423,11232,2,4.0,4
11423,11233,16,4.0,4
11423,11234,24,4.0,4
11423,11235,6,4.0,4
11423,11236,25,4.0,4
11423,11237,11,4.0,4
11423,11238,13,4.0,4
11423,11239,6,4.0,4
11423,11354,19,4.0,4
11423,11355,53,4.0,4
11423,11356,6,4.0,4
11423,11357,14,4.0,4
11423,11358,14,4.0,4
11423,11359,1,4.0,4
11423,11360,14,4.0,4
11423,11361,14,4.0,4
11423,11362,10,4.0,4
11423,11363,7,4.0,4
11423,11364,26,4.0,4
11423,11365,39,4.0,4
11423,11366,21,4.0,4
11423,11367,26,4.0,4
11423,11368,47,4.0,4
11423,11369,20,4.0,4
11423,11370,8,4.0,4
11423,11372,17,4.0,4
11423,11373,27,4.0,4
11423,11374,30,4.0,4
11423,11375,33,4.0,4
11423,11377,17,4.0,4
11423,11378,16,4.0,4
11423,11379,17,4.0,4
11423,11385,32,4.0,4
11423,11411,46,4.0,4
11423,11412,68,4.0,4
11423,11413,62,4.0,4
11423,11414,13,4.0,4
11423,11415,13,4.0,4
11423,11416,33,4.0,4
11423,11417,39,4.0,4
11423,11418,31,4.0,4
11423,11419,89,4.0,4
11423,11420,62,4.0,4
11423,11421,33,4.0,4
11423,11422,39,4.0,4
11423,11423,227,4.0,4
11423,11426,16,4.0,4
11423,11427,63,4.0,4
11423,11428,53,4.0,4
11423,11429,62,4.0,4
11423,11432,128,4.0,4
11423,11433,68,4.0,4
11423,11434,109,4.0,4
11423,11435,51,4.0,4
11423,11436,27,4.0,4
11423,11691,27,4.0,4
11423,11692,9,4.0,4
11423,11693,6,4.0,4
11423,11694,9,4.0,4
11423,11697,2,4.0,4
11428,10001,1,4.0,4
11428,10002,5,4.0,4
11428,10003,3,4.0,4
11428,10005,1,4.0,4
11428,10009,4,4.0,4
11428,10010,2,4.0,4
11428,10011,3,4.0,4
11428,10013,4,4.0,4
11428,10014,2,4.0,4
11428,10019,2,4.0,4
11428,10023,1,4.0,4
11428,10025,5,4.0,4
11428,10026,4,4.0,4
11428,10027,5,4.0,4
11428,10028,1,4.0,4
11428,10029,11,4.0,4
11428,10031,5,4.0,4
11428,10032,6,4.0,4
11428,10033,9,4.0,4
11428,10034,5,4.0,4
11428,10035,2,4.0,4
11428,10036,1,4.0,4
11428,10037,2,4.0,4
11428,10038,2,4.0,4
11428,10039,7,4.0,4
11428,10040,2,4.0,4
11428,10128,4,4.0,4
11428,10280,1,4.0,4
11428,10301,6,4.0,4
11428,10302,5,4.0,4
11428,10303,5,4.0,4
11428,10304,4,4.0,4
11428,10305,3,4.0,4
11428,10306,9,4.0,4
11428,10307,2,4.0,4
11428,10308,3,4.0,4
11428,10309,2,4.0,4
11428,10310,6,4.0,4
11428,10312,8,4.0,4
11428,10314,11,4.0,4
11428,10451,5,4.0,4
11428,10452,9,4.0,4
11428,10453,16,4.0,4
11428,10454,5,4.0,4
11428,10455,3,4.0,4
11428,10456,8,4.0,4
11428,10457,8,4.0,4
11428,10458,13,4.0,4
11428,10459,7,4.0,4
11428,10460,9,4.0,4
11428,10461,12,4.0,4
11428,10462,13,4.0,4
11428,10463,11,4.0,4
11428,10464,2,4.0,4
11428,10465,12,4.0,4
11428,10466,3,4.0,4
11428,10467,10,4.0,4
11428,10468,13,4.0,4
11428,10469,4,4.0,4
11428,10470,3,4.0,4
11428,10471,7,4.0,4
11428,10472,11,4.0,4
11428,10473,10,4.0,4
11428,10474,1,4.0,4
11428,10475,7,4.0,4
11428,11001,3,4.0,4
11428,11003,1,4.0,4
11428,11004,16,4.0,4
11428,11040,1,4.0,4
11428,11101,10,4.0,4
11428,11102,2,4.0,4
11428,11103,6,4.0,4
11428,11104,6,4.0,4
11428,11105,4,4.0,4
11428,11106,3,4.0,4
11428,11201,3,4.0,4
11428,11203,13,4.0,4
11428,11204,6,4.0,4
11428,11205,6,4.0,4
11428,11206,9,4.0,4
11428,11207,27,4.0,4
11428,11208,34,4.0,4
11428,11209,10,4.0,4
11428,11210,12,4.0,4
11428,11211,4,4.0,4
11428,11212,20,4.0,4
11428,11213,5,4.0,4
11428,11214,11,4.0,4
11428,11215,5,4.0,4
11428,11216,5,4.0,4
11428,11217,1,4.0,4
11428,11218,12,4.0,4
11428,11219,4,4.0,4
11428,11220,7,4.0,4
11428,11221,4,4.0,4
11428,11223,6,4.0,4
11428,11224,6,4.0,4
11428,11225,13,4.0,4
11428,11226,19,4.0,4
11428,11228,7,4.0,4
11428,11229,8,4.0,4
11428,11230,7,4.0,4
11428,11231,1,4.0,4
11428,11232,5,4.0,4
11428,11233,10,4.0,4
11428,11234,41,4.0,4
11428,11235,9,4.0,4
11428,11236,45,4.0,4
11428,11237,5,4.0,4
11428,11238,2,4.0,4
11428,11239,6,4.0,4
11428,11354,13,4.0,4
11428,11355,22,4.0,4
11428,11356,8,4.0,4
11428,11357,14,4.0,4
11428,11358,26,4.0,4
11428,11360,10,4.0,4
11428,11361,22,4.0,4
11428,11362,11,4.0,4
11428,11363,3,4.0,4
11428,11364,29,4.0,4
11428,11365,21,4.0,4
11428,11366,9,4.0,4
11428,11367,13,4.0,4
11428,11368,31,4.0,4
11428,11369,15,4.0,4
11428,11370,3,4.0,4
11428,11372,21,4.0,4
11428,11373,20,4.0,4
11428,11374,16,4.0,4
11428,11375,16,4.0,4
11428,11377,23,4.0,4
11428,11378,15,4.0,4
11428,11379,19,4.0,4
11428,11385,33,4.0,4
11428,11411,38,4.0,4
11428,11412,45,4.0,4
11428,11413,48,4.0,4
11428,11414,14,4.0,4
11428,11415,10,4.0,4
11428,11416,18,4.0,4
11428,11417,21,4.0,4
11428,11418,25,4.0,4
11428,11419,23,4.0,4
11428,11420,40,4.0,4
11428,11421,16,4.0,4
11428,11422,29,4.0,4
11428,11423,49,4.0,4
11428,11426,34,4.0,4
11428,11427,55,4.0,4
11428,11428,122,4.0,4
11428,11429,93,4.0,4
11428,11432,42,4.0,4
11428,11433,32,4.0,4
11428,11434,65,4.0,4
11428,11435,45,4.0,4
11428,11436,14,4.0,4
11428,11451,1,4.0,4
11428,11691,14,4.0,4
11428,11692,15,4.0,4
11428,11693,8,4.0,4
11428,11694,9,4.0,4
11428,11697,1,4.0,4
11432,10001,7,4.0,4
11432,10002,40,4.0,4
11432,10003,29,4.0,4
11432,10004,1,4.0,4
11432,10005,2,4.0,4
11432,10006,2,4.0,4
11432,10007,10,4.0,4
11432,10009,27,4.0,4
11432,10010,14,4.0,4
11432,10011,19,4.0,4
11432,10012,5,4.0,4
11432,10013,12,4.0,4
11432,10014,8,4.0,4
11432,10016,35,4.0,4
11432,10017,13,4.0,4
11432,10018,5,4.0,4
11432,10019,21,4.0,4
11432,10021,27,4.0,4
11432,10022,18,4.0,4
11432,10023,29,4.0,4
11432,10024,26,4.0,4
11432,10025,54,4.0,4
11432,10026,34,4.0,4
11432,10027,42,4.0,4
11432,10028,16,4.0,4
11432,10029,59,4.0,4
11432,10030,32,4.0,4
11432,10031,52,4.0,4
11432,10032,36,4.0,4
11432,10033,33,4.0,4
11432,10034,21,4.0,4
11432,10035,33,4.0,4
11432,10036,13,4.0,4
11432,10037,9,4.0,4
11432,10038,10,4.0,4
11432,10039,30,4.0,4
11432,10040,22,4.0,4
11432,10044,8,4.0,4
11432,10065,17,4.0,4
11432,10069,1,4.0,4
11432,10075,14,4.0,4
11432,10128,40,4.0,4
11432,10280,4,4.0,4
11432,10282,1,4.0,4
11432,10301,38,4.0,4
11432,10302,13,4.0,4
11432,10303,26,4.0,4
11432,10304,25,4.0,4
11432,10305,39,4.0,4
11432,10306,43,4.0,4
11432,10307,11,4.0,4
11432,10308,14,4.0,4
11432,10309,24,4.0,4
11432,10310,20,4.0,4
11432,10312,38,4.0,4
11432,10314,72,4.0,4
11432,10451,37,4.0,4
11432,10452,66,4.0,4
11432,10453,54,4.0,4
11432,10454,27,4.0,4
11432,10455,33,4.0,4
11432,10456,60,4.0,4
11432,10457,41,4.0,4
11432,10458,56,4.0,4
11432,10459,33,4.0,4
11432,10460,45,4.0,4
11432,10461,48,4.0,4
11432,10462,80,4.0,4
11432,10463,44,4.0,4
11432,10464,7,4.0,4
11432,10465,42,4.0,4
11432,10466,79,4.0,4
11432,10467,101,4.0,4
11432,10468,56,4.0,4
11432,10469,64,4.0,4
11432,10470,12,4.0,4
11432,10471,21,4.0,4
11432,10472,69,4.0,4
11432,10473,58,4.0,4
11432,10474,6,4.0,4
11432,10475,71,4.0,4
11432,11001,24,4.0,4
11432,11003,1,4.0,4
11432,11004,77,4.0,4
11432,11005,5,4.0,4
11432,11040,13,4.0,4
11432,11101,44,4.0,4
11432,11102,70,4.0,4
11432,11103,63,4.0,4
11432,11104,49,4.0,4
11432,11105,44,4.0,4
11432,11106,47,4.0,4
11432,11109,7,4.0,4
11432,11201,35,4.0,4
11432,11203,116,4.0,4
11432,11204,35,4.0,4
11432,11205,47,4.0,4
11432,11206,84,4.0,4
11432,11207,187,4.0,4
11432,11208,278,4.0,4
11432,11209,60,4.0,4
11432,11210,92,4.0,4
11432,11211,43,4.0,4
11432,11212,155,4.0,4
11432,11213,74,4.0,4
11432,11214,52,4.0,4
11432,11215,55,4.0,4
11432,11216,60,4.0,4
11432,11217,24,4.0,4
11432,11218,59,4.0,4
11432,11219,26,4.0,4
11432,11220,56,4.0,4
11432,11221,94,4.0,4
11432,11222,10,4.0,4
11432,11223,51,4.0,4
11432,11224,35,4.0,4
11432,11225,80,4.0,4
11432,11226,129,4.0,4
11432,11228,26,4.0,4
11432,11229,55,4.0,4
11432,11230,44,4.0,4
11432,11231,27,4.0,4
11432,11232,18,4.0,4
11432,11233,95,4.0,4
11432,11234,163,4.0,4
11432,11235,67,4.0,4
11432,11236,218,4.0,4
11432,11237,34,4.0,4
11432,11238,61,4.0,4
11432,11239,32,4.0,4
11432,11354,117,4.0,4
11432,11355,218,4.0,4
11432,11356,49,4.0,4
11432,11357,135,4.0,4
11432,11358,143,4.0,4
11432,11360,89,4.0,4
11432,11361,128,4.0,4
11432,11362,88,4.0,4
11432,11363,21,4.0,4
11432,11364,155,4.0,4
11432,11365,200,4.0,4
11432,11366,127,4.0,4
11432,11367,218,4.0,4
11432,11368,214,4.0,4
11432,11369,118,4.0,4
11432,11370,71,4.0,4
11432,11371,4,4.0,4
11432,11372,158,4.0,4
11432,11373,242,4.0,4
11432,11374,155,4.0,4
11432,11375,283,4.0,4
11432,11377,219,4.0,4
11432,11378,81,4.0,4
11432,11379,125,4.0,4
11432,11385,250,4.0,4
11432,11411,174,4.0,4
11432,11412,318,4.0,4
11432,11413,287,4.0,4
11432,11414,100,4.0,4
11432,11415,97,4.0,4
11432,11416,116,4.0,4
11432,11417,120,4.0,4
11432,11418,196,4.0,4
11432,11419,235,4.0,4
11432,11420,251,4.0,4
11432,11421,155,4.0,4
11432,11422,185,4.0,4
11432,11423,363,4.0,4
11432,11426,128,4.0,4
11432,11427,239,4.0,4
11432,11428,180,4.0,4
11432,11429,190,4.0,4
11432,11430,3,4.0,4
11432,11432,1251,4.0,4
11432,11433,311,4.0,4
11432,11434,477,4.0,4
11432,11435,440,4.0,4
11432,11436,151,4.0,4
11432,11691,168,4.0,4
11432,11692,72,4.0,4
11432,11693,35,4.0,4
11432,11694,66,4.0,4
11432,11697,19,4.0,4
11379,10001,4,4.0,4
11379,10002,17,4.0,4
11379,10003,11,4.0,4
11379,10004,5,4.0,4
11379,10005,2,4.0,4
11379,10006,1,4.0,4
11379,10007,2,4.0,4
11379,10009,14,4.0,4
11379,10010,5,4.0,4
11379,10011,6,4.0,4
11379,10012,2,4.0,4
11379,10013,11,4.0,4
11379,10014,12,4.0,4
11379,10016,4,4.0,4
11379,10017,2,4.0,4
11379,10018,1,4.0,4
11379,10019,2,4.0,4
11379,10021,8,4.0,4
11379,10022,3,4.0,4
11379,10023,2,4.0,4
11379,10024,1,4.0,4
11379,10025,9,4.0,4
11379,10026,8,4.0,4
11379,10027,7,4.0,4
11379,10028,8,4.0,4
11379,10029,18,4.0,4
11379,10030,3,4.0,4
11379,10031,13,4.0,4
11379,10032,6,4.0,4
11379,10033,7,4.0,4
11379,10034,1,4.0,4
11379,10035,6,4.0,4
11379,10036,2,4.0,4
11379,10037,3,4.0,4
11379,10038,6,4.0,4
11379,10040,13,4.0,4
11379,10044,2,4.0,4
11379,10065,4,4.0,4
11379,10075,1,4.0,4
11379,10128,13,4.0,4
11379,10280,2,4.0,4
11379,10282,1,4.0,4
11379,10301,10,4.0,4
11379,10302,7,4.0,4
11379,10303,4,4.0,4
11379,10304,9,4.0,4
11379,10305,14,4.0,4
11379,10306,22,4.0,4
11379,10307,2,4.0,4
11379,10308,10,4.0,4
11379,10309,15,4.0,4
11379,10310,8,4.0,4
11379,10312,10,4.0,4
11379,10314,22,4.0,4
11379,10451,10,4.0,4
11379,10452,9,4.0,4
11379,10453,8,4.0,4
11379,10454,4,4.0,4
11379,10455,6,4.0,4
11379,10456,10,4.0,4
11379,10457,13,4.0,4
11379,10458,14,4.0,4
11379,10459,6,4.0,4
11379,10460,19,4.0,4
11379,10461,13,4.0,4
11379,10462,19,4.0,4
11379,10463,14,4.0,4
11379,10465,8,4.0,4
11379,10466,24,4.0,4
11379,10467,28,4.0,4
11379,10468,19,4.0,4
11379,10469,14,4.0,4
11379,10470,4,4.0,4
11379,10471,3,4.0,4
11379,10472,11,4.0,4
11379,10473,5,4.0,4
11379,10474,2,4.0,4
11379,10475,8,4.0,4
11379,11001,6,4.0,4
11379,11004,7,4.0,4
11379,11040,1,4.0,4
11379,11101,27,4.0,4
11379,11102,35,4.0,4
11379,11103,33,4.0,4
11379,11104,25,4.0,4
11379,11105,32,4.0,4
11379,11106,38,4.0,4
11379,11109,1,4.0,4
11379,11201,18,4.0,4
11379,11203,49,4.0,4
11379,11204,12,4.0,4
